1000103566,"737,1276,1291",,7764145,https://item.jd.com/7764145.html,;商品名称：迪斯DE-A09L咖啡色;;商品编号：7764145;;商品毛重：123.0kg;;商品产地：中国大陆;;导轨：L型;;产品特点：定点按摩，头部按摩，足部按摩，手部按摩，智能监控;;机芯：4D;;安装方式：一体免安装机;
10789,"737,1276,1291",,1013631047,https://item.jd.com/1013631047.html,;商品名称：【官方旗舰店】Panasonic/松下按摩椅家用全身太空舱按摩椅全自动小型省空间EP-MA01;;商品编号：1013631047;;店铺：;松下健康电器旗舰店;;商品毛重：82.0kg;;导轨：直导轨;;产品特点：足部按摩，智能监控;;机芯：2D;;安装方式：一体免安装机;,满9880元减1281元
1000007651,"737,1276,1291",荣泰(RONGTAI)按摩椅电动全身太空舱按摩椅RT6038主机 咖啡色,2223805,https://item.jd.com/2223805.html,;商品名称：荣泰RT6038;;商品编号：2223805;;商品毛重：133.0kg;;商品产地：中国大陆;;导轨：L型;;产品特点：定点按摩，足部按摩，手部按摩;;机芯：3D;;安装方式：多体式安装机;
59168,"737,1276,1291",,10171538778,https://item.jd.com/10171538778.html,;商品名称：迪斯（Desleep） 美国迪斯按摩椅家用全身电动太空舱零重力送老人按摩椅T07 深咖色(京东七仓配送);;商品编号：10171538778;;店铺：;迪斯旗舰店;;商品毛重：96.0kg;;货号：DE-T07;;导轨：SL导轨;;产品特点：定点按摩，足部按摩，手部按摩，蓝牙音响，臀部按摩;;机芯：4D;;安装方式：一体免安装机;,满2999元以折扣价在购物车换购热销商品，满3999元以折扣价在购物车换购热销商品，满4999元以折扣价在购物车换购热销商品
175243,"737,1276,1291",,10263615340,https://item.jd.com/10263615340.html,;商品名称：尚铭电器（SminG） 3D机械手太空舱家用全身按摩椅 棕色;;商品编号：10263615340;;店铺：;尚铭电器专卖店;;商品毛重：92.0kg;;商品产地：中国大陆;;导轨：直导轨;;产品特点：头部按摩，足部按摩，手部按摩;;机芯：3D;;安装方式：一体免安装机;,满4000元减400元
666099,"737,1276,1290",凯仕乐（Kasrrow） KSR-AP29 空气净化器,31773119278,https://item.jd.com/31773119278.html,;商品名称：凯仕乐（Kasrrow） KSR-AP29 空气净化器;;商品编号：31773119278;;店铺：;凯仕乐电器专营店;;商品毛重：4.8kg;
1000007651,"737,1276,1291",荣泰RONGTAI 6600按摩椅家用全身多功能太空舱按摩椅 棕色厂送,3520126,https://item.jd.com/3520126.html,;商品名称：荣泰6600;;商品编号：3520126;;商品毛重：83.0kg;;商品产地：中国大陆;;导轨：L型;;产品特点：定点按摩，足部按摩，手部按摩;;机芯：3D;;安装方式：多体式安装机;
1000007651,"737,1276,1291",,3713641,https://item.jd.com/3713641.html,;商品名称：荣泰RT7700;;商品编号：3713641;;商品毛重：147.0kg;;商品产地：中国大陆;;货号：69380428030968;;导轨：L型;;产品特点：定点按摩，足部按摩，手部按摩;;机芯：3D;;安装方式：多体式安装机;
59168,"737,1276,1291",,1098397431,https://item.jd.com/1098397431.html,;商品名称：迪斯（Desleep）美国迪斯全自动全身按摩椅家用太空舱电动送老人按摩椅A19L 2018升级款;;商品编号：1098397431;;店铺：;迪斯旗舰店;;商品毛重：120.0kg;;商品产地：中国大陆;;货号：DE-A19L;;导轨：SL导轨;;产品特点：定点按摩，足部按摩，手部按摩，蓝牙音响，臀部按摩;;机芯：4D;;安装方式：多体式安装机;,满12500元减1000元;满2999元以折扣价在购物车换购热销商品，满3999元以折扣价在购物车换购热销商品，满4999元以折扣价在购物车换购热销商品
1000000829,"737,1276,1290",,2248768,https://item.jd.com/2248768.html,;商品名称：PICOOCmini白;;商品编号：2248768;;商品毛重：1.38kg;;商品产地：中国大陆;;功能：体重/体脂监测;;分类：智能体脂秤，智能健康;,满9元另加19.80元，或满15元另加29.90元，或满20元另加39.90元，即可在购物车换购热销商品;每满99元，可减10元现金
666099,"737,1276,1290",凯仕乐（Kasrrow） 家用空气净化器KSR-AP20  家居办公室净味加湿,31773530124,https://item.jd.com/31773530124.html,;商品名称：凯仕乐（Kasrrow） 家用空气净化器KSR-AP20  家居办公室净味加湿;;商品编号：31773530124;;店铺：;凯仕乐电器专营店;;商品毛重：7.65kg;
617278,"737,1276,1290",远红外汗蒸箱 远红外光波桑拿房汗蒸房家用折叠式浴箱干蒸 黄色防火布 旗舰版,10979595463,https://item.jd.com/10979595463.html,;商品名称：远红外汗蒸箱 远红外光波桑拿房汗蒸房家用折叠式浴箱干蒸 黄色防火布 旗舰版;;商品编号：10979595463;;店铺：;淘米电器专营店;;商品毛重：10.0kg;;货号：YSBJKHSSNF0002;;类别：桑拿房;;国别：国产;
1000000946,"737,1276,1290",鱼跃（YUWELL）多功能型 听诊器 （可测胎心音）,1061610,https://item.jd.com/1061610.html,;商品名称：鱼跃多功能型;;商品编号：1061610;;商品毛重：0.55kg;;商品产地：中国大陆;;国产/进口：国产;;分类：其它;;特色：全自动;;价位：0-99;,满99元即赠热销商品，赠完即止
1000000921,"652,654,5012",索尼（SONY）ILCE-7M2K 全画幅微单相机标准套机（约2430万有效像素 28-70mm镜头 a7M2K/α7Mark II）,1371193,https://item.jd.com/1371193.html,;商品名称：索尼ILCE-7M2K;;商品编号：1371193;;商品毛重：1.46kg;;商品产地：泰国;;分类：专业级;;用途：人物摄影，风光摄影，全景拍摄;;类型：单镜头套装;;功能：5轴防抖，WIFI连接;;像素：2001-4000万;;传感器尺寸：全画幅;;颜色：黑;,购买1件可优惠换购热销商品
1000000921,"652,654,5012",索尼（SONY）ILCE-7K 全画幅微单相机标准套机/照相机（约2430万有效像素 28-70mm镜头 1080P录像a7K/α7K）,1017250,https://item.jd.com/1017250.html,;商品名称：索尼α7K/ILCE-7K（28-70mm）;;商品编号：1017250;;商品毛重：1.42kg;;商品产地：泰国;;分类：中高级;;用途：人物摄影，风光摄影;;类型：单镜头套装;;功能：WIFI连接;;像素：2001-4000万;;传感器尺寸：全画幅;;颜色：黑;,购买1件可优惠换购热销商品
1000000877,"652,654,5012",佳能（Canon）EOS M6（15-45白色套机）（2420万像素 触控翻转LCD 全像素双核对焦）,6857022,https://item.jd.com/6857022.html,;商品名称：佳能EOS M;;商品编号：6857022;;商品毛重：0.99kg;;商品产地：机身：日本，镜头:中国台湾;;分类：入门级;;用途：人物摄影，风光摄影，美颜自拍，运动抓拍，其他;;类型：单镜头套装;;功能：高速连拍，WIFI连接，翻转自拍;;像素：2001-4000万;;传感器尺寸：APS-C画幅;;颜色：白;,购买1件可优惠换购热销商品
1000000877,"652,654,5012",佳能微单（Canon）EOS M6 （15-45镜头黑色套机）（2420万像素 触控翻转LCD 全像素双核对焦）,4691352,https://item.jd.com/4691352.html,;商品名称：佳能佳能（Canon）EOS M6（15-45）微型可换镜数码相机 黑色;;商品编号：4691352;;商品毛重：0.99kg;;商品产地：机身：日本，镜头：中国台湾;;分类：入门级;;用途：人物摄影，风光摄影，美颜自拍，运动抓拍，其他;;类型：单镜头套装;;功能：高速连拍，WIFI连接，翻转自拍;;像素：2001-4000万;;传感器尺寸：APS-C画幅;;颜色：黑;,购买1件可优惠换购热销商品
1000000877,"652,654,832",佳能（Canon）EOS 80D 单反套机（EF-S 18-200mm f/3.5-5.6 IS） 2420万有效像素 45点十字对焦 WIFI/NFC,2554856,https://item.jd.com/2554856.html,;商品名称：佳能EOS 80D;;商品编号：2554856;;商品毛重：2.14kg;;商品产地：机身：日本；镜头：中国台湾;;用途：人物摄影，风光摄影，高清拍摄，运动摄影，静物摄影，其他;;画幅：APS-C画幅;;分类：高端;;套头：单镜头套机;;像素：2000-2999万;,购买1件可优惠换购热销商品;购买1件可优惠换购热销商品
1000000921,"652,654,833",【京东自营】索尼（SONY）FDR-AX45家用/直播4K高清数码摄像机 /DV/摄影机/录像机  5轴防抖（AX40升级款）,6129314,https://item.jd.com/6129314.html,;商品名称：索尼FDR-AX45;;商品编号：6129314;;商品毛重：1.03kg;;商品产地：中国大陆;;功能：触摸屏，WIFI，高音质;;存储介质：闪存/硬盘双存储式;;类型：轻巧便携，高端专业;;机身容量：64GB;;像素：601万以上;;清晰度：4K;;变焦：15倍-30倍;,购买1件可优惠换购热销商品
1000000877,"652,654,832",,4533461,https://item.jd.com/4533461.html,;商品名称：佳能EOS 200D（EF-S18-55mm f/4-5.6 IS STM）;;商品编号：4533461;;商品毛重：1.245kg;;商品产地：台湾;;用途：人物摄影，风光摄影，静物摄影;;画幅：APS-C画幅;;分类：入门;;套头：单镜头套机;;像素：2000-2999万;,购买1件可优惠换购热销商品
1000000877,"652,654,832",佳能（Canon） EOS 6D Mark II 单反套机（EF 24-70mm f/4L IS USM 镜头）,4582667,https://item.jd.com/4582667.html,;商品名称：佳能EOS 6D Mark II;;商品编号：4582667;;商品毛重：2.53kg;;商品产地：日本;;画幅：全画幅;;像素：2000-2999万;;用途：人物摄影，风光摄影，高清拍摄，运动摄影，静物摄影;;套头：单镜头套机;,购买1件可优惠换购热销商品
1000000921,"652,654,833",索尼（SONY）FDR-AX100E 4K高清数码摄像机 1英寸CMOS 光学防抖 12倍光学变焦 蔡司镜头 支持WIFI/NFC传输,1070064,https://item.jd.com/1070064.html,;商品名称：索尼FDR-AX100E;;商品编号：1070064;;商品毛重：1.51kg;;商品产地：中国上海;;清晰度：4K;;功能：触摸屏;;类型：轻巧便携;,购买1件可优惠换购热销商品
1000000921,"652,654,833",索尼（SONY）HDR-PJ410 高清数码摄像机 光学防抖 30倍光学变焦 蔡司镜头 内置投影 WIFI/NFC,1309753,https://item.jd.com/1309753.html,;商品名称：索尼HDR-PJ410;;商品编号：1309753;;商品毛重：460.00g;;商品产地：中国上海;;清晰度：HD高清;;功能：随身投影，WIFI;,购买1件可优惠换购热销商品
198291,"652,654,833",欧达Z20高清摄像机数字DV专业摄录一体机苹果镜头外接4K红圈超广角麦克风WiFiAPP家用旅游户外 标配+麦+64G+电池+三脚架+4K+增距+摄影灯,10419375111,https://item.jd.com/10419375111.html,;商品名称：欧达Z20;;商品编号：10419375111;;店铺：;欧达智能影像旗舰店;;商品毛重：400.00g;;货号：Z20;;功能：触摸屏，WIFI，高音质;;存储介质：闪存式;;类型：轻巧便携，高端专业;;机身容量：其他;;像素：601万以上;;清晰度：HD高清;;变焦：15倍-30倍;,满888元减50元，满1988元减100元，满2988元减150元
584335,"652,654,833",莱彩（Rich）HD-913数码高清专业婚庆摄像机dv家用遥控录像摄影机照相机迷你旅游摄影录像机 原装电池+64G高速卡,14288950332,https://item.jd.com/14288950332.html,;商品名称：莱彩（Rich）HD-913数码高清专业婚庆摄像机dv家用遥控录像摄影机照相机迷你旅游摄影录像机 原装电池+64G高速卡;;商品编号：14288950332;;店铺：;力军威数码专营店;;商品毛重：200.00g;;货号：莱彩（Rich）HD-913;;功能：触摸屏;;存储介质：闪存式;;类型：轻巧便携，婚庆摄像机;;机身容量：其他;;像素：601万以上;;清晰度：HD高清;;变焦：15倍-30倍;,满99元减15元，满150元减25元
584335,"652,654,833",朴卡（POCLTKAR）  高清数码摄像机防抖夜视WiFi远程照相一体直播视频高清会议课程家用旅游 经典黑 电池+64G卡送礼包,29079267461,https://item.jd.com/29079267461.html,;商品名称：朴卡（POCLTKAR）  高清数码摄像机防抖夜视WiFi远程照相一体直播视频高清会议课程家用旅游 经典黑 电池+64G卡送礼包;;商品编号：29079267461;;店铺：;力军威数码专营店;;商品毛重：300.00g;;商品产地：中国大陆;;功能：夜摄，触摸屏，WIFI，超大光圈;;存储介质：闪存式;;类型：高端专业，直播摄像机;;机身容量：其他;;像素：601万以上;;清晰度：4K;;变焦：15倍-30倍;,满99元减15元，满150元减25元
152084,"652,654,833",Panasonic/松下 AJ-PX298MC 专业高清摄像机 松下PX298M 官方标配(摄影包） 黑色,21520186618,https://item.jd.com/21520186618.html,;商品名称：Panasonic/松下 AJ-PX298MC 专业高清摄像机 松下PX298M 官方标配(摄影包） 黑色;;商品编号：21520186618;;店铺：;雄冠数码专营店;;商品毛重：3.0kg;;货号：AJ-PX298MC;;功能：触摸屏，WIFI;;存储介质：其它;;类型：高端专业;;机身容量：其他;;像素：其它;;清晰度：HD高清;;变焦：其它;,"有效期2018-07-24至2018-10-21,满20000减200;有效期2018-07-24至2018-10-21,满30000减300;有效期2018-08-29至2018-10-30,满999减20"
1000000856,"652,654,833",松下（Panasonic) V385家用/直播高清数码摄像机 /DV  WIFI、90倍变焦、多摄像头、5轴防抖（V270升级版）,4833866,https://item.jd.com/4833866.html,;商品名称：松下HC-V385GK-K;;商品编号：4833866;;商品毛重：0.61kg;;商品产地：马来西亚;;功能：夜摄，触摸屏，WIFI;;存储介质：其它;;类型：轻巧便携;;机身容量：其他;;像素：0-300万;;清晰度：HD高清;;变焦：31倍-50倍;,购买1件可优惠换购热销商品
0,"652,654,833",索尼（SONY）HXR-NX100 1英寸CMOS专业便携式摄录一体机 婚庆 直播 团拜会 会议记录,2210690,https://item.jd.com/2210690.html,;商品名称：索尼HXR-NX100;;商品编号：2210690;;商品毛重：3.85kg;;商品产地：中国大陆;;变焦：15倍以下;;像素：601万以上;,购买1件可优惠换购热销商品
1000000856,"652,654,833",松下（Panasonic）HC-MDH3GK 高清肩扛摄像机,7131070,https://item.jd.com/7131070.html,;商品名称：松下HC-MDH3GK;;商品编号：7131070;;商品毛重：4.01kg;;商品产地：日本;;功能：触摸屏，不间断录制，取景器;;存储介质：闪存式;;类型：婚庆摄像机，直播摄像机;;机身容量：其他;;像素：301-600万;;清晰度：HD高清;;变焦：15倍-30倍;
1000000856,"652,654,833",松下（Panasonic）HC-PV100GK套装 高清摄像机,3985439,https://item.jd.com/3985439.html,;商品名称：松下HC-PV100GK套装;;商品编号：3985439;;商品毛重：5.0kg;;商品产地：日本;;变焦：15倍-30倍;;类型：高端专业;;功能：触摸屏，高音质;;像素：601万以上;;清晰度：HD高清;;存储介质：闪存式;
1000000877,"652,654,833",佳能（Canon）HF R806 黑色,3876595,https://item.jd.com/3876595.html,;商品名称：佳能HF R806 黑色;;商品编号：3876595;;商品毛重：0.68kg;;商品产地：中国;;变焦：50倍以上;;类型：轻巧便携;;功能：触摸屏，高音质;;像素：301-600万;;清晰度：HD高清;;存储介质：闪存式;
597359,"737,1276,1290",,21458855960,https://item.jd.hk/21458855960.html,,满79元以折扣价在购物车换购热销商品，满99元以折扣价在购物车换购热销商品，满109元以折扣价在购物车换购热销商品
597359,"737,1276,1290",,21458931233,https://item.jd.hk/21458931233.html,,满79元以折扣价在购物车换购热销商品，满99元以折扣价在购物车换购热销商品，满109元以折扣价在购物车换购热销商品
597359,"737,1276,1290",,21458808609,https://item.jd.hk/21458808609.html,,满79元以折扣价在购物车换购热销商品，满99元以折扣价在购物车换购热销商品，满109元以折扣价在购物车换购热销商品
597359,"737,1276,1290",,21489558985,https://item.jd.hk/21489558985.html,,满79元以折扣价在购物车换购热销商品，满99元以折扣价在购物车换购热销商品，满109元以折扣价在购物车换购热销商品
597359,"737,1276,1290",,21458797943,https://item.jd.hk/21458797943.html,,满79元以折扣价在购物车换购热销商品，满99元以折扣价在购物车换购热销商品，满109元以折扣价在购物车换购热销商品
597359,"737,1276,1290",,21489558987,https://item.jd.hk/21489558987.html,,满79元以折扣价在购物车换购热销商品，满99元以折扣价在购物车换购热销商品，满109元以折扣价在购物车换购热销商品
597359,"737,1276,1290",,21489558986,https://item.jd.hk/21489558986.html,,满79元以折扣价在购物车换购热销商品，满99元以折扣价在购物车换购热销商品，满109元以折扣价在购物车换购热销商品
597359,"737,1276,1290",,21458848138,https://item.jd.hk/21458848138.html,,满79元以折扣价在购物车换购热销商品，满99元以折扣价在购物车换购热销商品，满109元以折扣价在购物车换购热销商品
1000004123,"652,12345,12354",小米（MI） 定制版Ninebot 九号平衡车 智能电动体感车（白）,2142745,https://item.jd.com/2142745.html,;商品名称：九号机器人Ninebot九号平衡车;;商品编号：2142745;;商品毛重：15.9kg;;商品产地：中国大陆;;理论时速：10-20km/h;;理论续航：20-30km;;类型：平衡车/思维车;;适用对象：成年;;功率：500W以下;;选购特点：安全舒适;;电压：其它;,购买1件可优惠换购热销商品
1000004123,"652,12345,12354",小米（MI） 定制版Ninebot 九号平衡车 智能电动体感车（黑）,2216473,https://item.jd.com/2216473.html,;商品名称：九号机器人小米平衡车（黑）;;商品编号：2216473;;商品毛重：15.9kg;;商品产地：中国大陆;;理论时速：10-20km/h;;理论续航：20-30km;;类型：平衡车/思维车;;适用对象：成年;;功率：500W以下;;选购特点：安全舒适;;电压：其它;,购买1件可优惠换购热销商品
1000004123,"652,12345,12354",小米（MI） Ninebot九号平衡车Plus智能电动体感车,4445599,https://item.jd.com/4445599.html,;商品名称：九号机器人Ninebot九号平衡车;;商品编号：4445599;;商品毛重：20.27kg;;商品产地：中国大陆;;理论时速：10-20km/h;;理论续航：20-30km;;类型：平衡车/思维车;;适用对象：成年;;功率：1000-2000W;;选购特点：安全舒适;;电压：其它;,购买1件可优惠换购热销商品
1000000488,"652,12345,12354",,4902961,https://item.jd.com/4902961.html,;商品名称：九号九号滑板车;;商品编号：4902961;;商品毛重：14.25kg;;商品产地：中国大陆;;货号：40.04.0000.01;;理论时速：10-20km/h;;理论续航：20-30km;;类型：电动滑板车;;适用对象：成年;;功率：500W以下;;选购特点：滑板式;;电压：36V;,购买1件可优惠换购热销商品
0,"652,12345,12806",,5275308,https://item.jd.com/5275308.html,;商品名称：科大讯飞阿尔法蛋教育陪伴机器人TYR100;;商品编号：5275308;;商品毛重：2.85kg;;商品产地：中国大陆;;自由度：1-5个;;功能分类：陪伴，教育，其他;;控制方式：手机蓝牙，语音，WIFI;;高度：30-59cm;;适用年龄：3-6岁;;驱动类型：模拟舵机;;系统：安卓(Android);;行走方式：无;;传感器：电容触摸感应;,满9元另加19.80元，或满15元另加29.90元，或满20元另加39.90元，即可在购物车换购热销商品;满4000元减200元，满6000元减300元，满8000元减400元
1000002350,"652,12345,12807",大疆（DJI）无人机 御Mavic Air 便携可折叠 4K超清航拍 旅行无人机 全能套装 （曜石黑）,6209580,https://item.jd.com/6209580.html,;商品名称：大疆“御”MAVIC AIR黑色全能套装;;商品编号：6209580;;商品毛重：2.66kg;;商品产地：中国大陆;;续航时间：20-25分钟;;遥控距离：2-5km;;视频分辨率：2.7K-4K;;避障感知：多方向避障;;适用场景：旅行;,购买1件可优惠换购热销商品
1000002615,"652,828,12808",德生（Tecsun）PL-600 收音机 老年人 英语四六级听力 高考听力考试 全波段 数字变频 充电 半导体（黑色）,3567597,https://item.jd.com/3567597.html,;商品名称：德生PL600;;商品编号：3567597;;商品毛重：1.13kg;;商品产地：中国大陆;;波段规格：多波段;;调谐方式：数字显示;;使用功能：随身收音机;;电源规格：复合电源;;外观款式：桌面台式，便携手持;;辅助功能：闹钟;
191993,"652,828,12808",科凌（keling） F8全波段收音机MP3插卡老年人播放器迷你U盘小音响便携低音炮校园数字广播音箱 土豪金标配,20142404598,https://item.jd.com/20142404598.html,;商品名称：科凌（keling） F8全波段收音机MP3插卡老年人播放器迷你U盘小音响便携低音炮校园数字广播音箱 土豪金标配;;商品编号：20142404598;;店铺：;科凌官方旗舰店;;商品毛重：215.00g;;货号：科凌F8;;波段规格：多波段;;调谐方式：数字显示，自动搜台;;使用功能：随身收音机;;电源规格：内置锂电池;;外观款式：便携手持;;辅助功能：音频输出（耳机输出）;,满99元减5元，满199元减10元，满299元减30元
1000002615,"652,828,12808",德生（Tecsun）R-304 收音机 音响 全波段 老年人收音机半导体 便携式 调频FM 中波MW 短波SW 校园广播,3567403,https://item.jd.com/3567403.html,;商品名称：德生R304;;商品编号：3567403;;商品毛重：0.831kg;;商品产地：中国大陆;;波段规格：多波段;;辅助功能：音频输出（耳机输出）;;电源规格：复合电源;;调谐方式：指针式;;外观款式：桌面台式，便携手持;
1000002615,"652,828,12808",,3567887,https://item.jd.com/3567887.html,;商品名称：德生DR920c;;商品编号：3567887;;商品毛重：230.00g;;商品产地：中国大陆;;波段规格：多波段;;调谐方式：数字显示;;使用功能：随身收音机;;电源规格：复合电源;;外观款式：桌面台式，便携手持;;辅助功能：闹钟;
1000005719,"652,828,12808",猫王收音机 R601猫王1 复古收音机无线蓝牙音箱蓝牙音响 花梨木版,3174187,https://item.jd.com/3174187.html,;商品名称：猫王收音机R601BSW;;商品编号：3174187;;商品毛重：8.5kg;;商品产地：中国大陆;;材质：木质;;功能：收音机;;显示屏：无;;声道：2.0声道;;连接方式：蓝牙;;分类：蓝牙音箱;;供电方式：内置电池;;适用场景：其他;
1000004123,"652,828,841",小米（MI）小米小爱音箱mini 白色 智能音箱 听音乐语音遥控家电 小爱同学人工智能音箱音响,7343325,https://item.jd.com/7343325.html,;商品名称：小米小米（MI）小爱音箱mini 白色;;商品编号：7343325;;商品毛重：350.00g;;商品产地：中国大陆;;连接方式：WIFI;;分类：智能音箱;;适用场景：客厅;
